name,region,rating,kd,maps,kost,kpr,srv,plants,profile_url
CODED,NA,0.94,112-122 (-10),14,63%,0.70,22%,1,https://siege.gg/players/3941-coded
FLUANCY,NA,0.94,101-115 (-14),14,63%,0.64,27%,4,https://siege.gg/players/3942-fluancy
SM1SS,NA,0.94,27-28 (-1),4,59%,0.64,33%,1,https://siege.gg/players/3969-sm1ss
SCYTHER,NA,0.93,99-116 (-17),16,64%,0.61,28%,7,https://siege.gg/players/579-scyther
Hornetao,NA,0.93,46-49 (-3),6,60%,0.65,30%,0,https://siege.gg/players/1559-horneto
Pikan,NA,0.93,78-81 (-3),11,60%,0.71,26%,0,https://siege.gg/players/1999-pikaceu
GoodBoy,NA,0.93,85-94 (-9),11,58%,0.73,19%,3,https://siege.gg/players/2940-goodboy
POKER,NA,0.93,79-90 (-11),11,60%,0.64,27%,3,https://siege.gg/players/3684-poker
Wizard,NA,0.93,63-71 (-8),9,62%,0.67,24%,2,https://siege.gg/players/3816-wizarduk
QUARTURNER,NA,0.93,57-66 (-9),9,62%,0.59,31%,4,https://siege.gg/players/3945-quarturner
SeiNov9,NA,0.93,39-50 (-11),6,63%,0.57,27%,6,https://siege.gg/players/3992-seinov9
SKIDDY,NA,0.92,64-75 (-11),9,60%,0.65,23%,2,https://siege.gg/players/3087-skiddy
ZLUKLOK,NA,0.92,65-83 (-18),12,66%,0.54,31%,4,https://siege.gg/players/3767-zluklok
KANEDA,NA,0.92,44-49 (-5),5,57%,0.72,19%,0,https://siege.gg/players/3883-kaneda
SERX,NA,0.92,58-68 (-10),8,63%,0.64,24%,4,https://siege.gg/players/3894-serx
MentalistC,NA,0.91,38-52 (-14),8,63%,0.44,40%,8,https://siege.gg/players/951-mentalistc
Forrest,NA,0.91,140-168 (-28),22,60%,0.56,32%,18,https://siege.gg/players/1318-forrest
RAIO,NA,0.91,27-32 (-5),4,62%,0.68,20%,0,https://siege.gg/players/1736-raio
Rappz,NA,0.91,260-315 (-55),39,63%,0.60,27%,14,https://siege.gg/players/2000-rappz
Dash,NA,0.91,201-244 (-43),29,63%,0.62,24%,11,https://siege.gg/players/2268-d4sh
Rovi,NA,0.91,112-130 (-18),16,61%,0.60,30%,5,https://siege.gg/players/2418-rovi
Ape,NA,0.91,112-128 (-16),16,58%,0.65,25%,1,https://siege.gg/players/2926-ape
CroqSon,NA,0.91,60-69 (-9),9,63%,0.64,26%,0,https://siege.gg/players/3175-croqson
CANDLE,NA,0.91,13-14 (-1),2,50%,0.81,12%,0,https://siege.gg/players/3470-candle
DUCAGN,NA,0.91,31-36 (-5),4,56%,0.70,18%,1,https://siege.gg/players/3522-ducagn
bbySharKK,NA,0.91,204-234 (-30),28,60%,0.62,28%,1,https://siege.gg/players/3667-bbysharkk
AZuKi,NA,0.91,74-87 (-13),11,59%,0.67,20%,2,https://siege.gg/players/3713-azuki
VICBANDS,NA,0.91,45-56 (-11),6,62%,0.60,25%,0,https://siege.gg/players/3751-vicbands
Vrionx,NA,0.91,87-103 (-16),13,60%,0.63,25%,0,https://siege.gg/players/3896-vrionx
LUCKI,NA,0.91,20-23 (-3),3,65%,0.57,34%,0,https://siege.gg/players/3931-lucki
AurK11,NA,0.91,49-70 (-21),11,66%,0.44,37%,13,https://siege.gg/players/3997-aurk11
Hoi,NA,0.91,67-83 (-16),11,67%,0.60,25%,1,https://siege.gg/players/3998-hoi
Mity,NA,0.9,109-131 (-22),16,56%,0.64,22%,1,https://siege.gg/players/122-mity
Kendrew,NA,0.9,56-71 (-15),9,66%,0.57,27%,4,https://siege.gg/players/152-kendrew
Panbazou,NA,0.9,31-38 (-7),4,60%,0.65,20%,0,https://siege.gg/players/1860-panbazou
GMZ,NA,0.9,144-164 (-20),18,58%,0.71,19%,1,https://siege.gg/players/1870-gmz
AsK,NA,0.9,95-107 (-12),13,55%,0.68,23%,0,https://siege.gg/players/2258-ask
Hat,NA,0.9,53-56 (-3),6,54%,0.71,25%,2,https://siege.gg/players/3105-hat
Tuhan,NA,0.9,57-67 (-10),8,62%,0.70,18%,1,https://siege.gg/players/3160-tuhan
Playxr,NA,0.9,52-61 (-9),8,57%,0.63,25%,1,https://siege.gg/players/3226-playxr
FelipoX,NA,0.89,174-219 (-45),29,61%,0.54,32%,9,https://siege.gg/players/1660-felipox
Wizard,NA,0.89,165-187 (-22),25,58%,0.61,30%,0,https://siege.gg/players/2645-wizard
SNEKY,NA,0.89,35-43 (-8),5,59%,0.59,27%,0,https://siege.gg/players/3915-sneky
KUBAJZSKI,NA,0.89,68-77 (-9),9,61%,0.66,25%,0,https://siege.gg/players/3964-kubajzski
HUNGRY,NA,0.88,22-27 (-5),4,61%,0.52,35%,2,https://siege.gg/players/37-hungry
Nafe,NA,0.88,56-69 (-13),9,60%,0.60,25%,1,https://siege.gg/players/1703-nathan
Kixhro,NA,0.88,42-46 (-4),6,57%,0.71,22%,0,https://siege.gg/players/2829-kixhro
Mephi,NA,0.88,69-86 (-17),11,58%,0.59,26%,1,https://siege.gg/players/2933-mephi
DARKEYSS,NA,0.88,93-103 (-10),13,53%,0.66,26%,1,https://siege.gg/players/3137-darkeyss
YLEQI,NA,0.88,54-63 (-9),7,59%,0.63,26%,1,https://siege.gg/players/3900-yleqi
THEASER,NA,0.88,54-71 (-17),9,61%,0.56,26%,2,https://siege.gg/players/3948-theaser
EWZY,NA,0.88,40-43 (-3),6,57%,0.68,27%,0,https://siege.gg/players/3972-ewzy
live,NA,0.87,25-34 (-9),4,57%,0.56,24%,3,https://siege.gg/players/1108-live
RIN,NA,0.87,78-94 (-16),11,59%,0.67,19%,2,https://siege.gg/players/2517-rin
TYRANT,NA,0.87,63-76 (-13),9,56%,0.64,22%,1,https://siege.gg/players/2840-tyrant
Seal,NA,0.87,67-78 (-11),11,52%,0.61,29%,1,https://siege.gg/players/3274-seal
MHAGR,NA,0.87,28-32 (-4),4,55%,0.62,28%,0,https://siege.gg/players/3643-mhagr
ZENOO,NA,0.87,27-35 (-8),4,61%,0.61,20%,1,https://siege.gg/players/3770-zenoo
D0MANTAS,NA,0.87,103-128 (-25),14,55%,0.65,19%,0,https://siege.gg/players/3841-d0mantas
Logger,NA,0.87,87-104 (-17),13,56%,0.63,25%,0,https://siege.gg/players/3897-logger
VOID.NN,NA,0.87,34-41 (-7),5,55%,0.58,30%,4,https://siege.gg/players/3909-voidnn
DEMoZ,NA,0.87,79-95 (-16),12,60%,0.59,29%,3,https://siege.gg/players/4003-demoz
ReJo1ce,NA,0.87,63-77 (-14),10,55%,0.63,23%,1,https://siege.gg/players/4011-rejo1ce
Hotancold,NA,0.86,156-213 (-57),26,61%,0.52,28%,25,https://siege.gg/players/79-hotancold
Psycho,NA,0.86,97-121 (-24),15,56%,0.59,26%,2,https://siege.gg/players/92-psycho
R4re,NA,0.86,102-124 (-22),15,59%,0.63,23%,2,https://siege.gg/players/2253-r4re
Dotz,NA,0.86,234-313 (-79),39,60%,0.52,30%,19,https://siege.gg/players/2264-dootz
Ar7hr,NA,0.86,165-237 (-72),30,61%,0.48,30%,32,https://siege.gg/players/2267-ar7hr
MENGO,NA,0.86,64-81 (-17),9,58%,0.62,21%,2,https://siege.gg/players/2850-mengo
Nuxxga,NA,0.86,61-97 (-36),13,62%,0.43,31%,14,https://siege.gg/players/2859-nuxxga
Dov2hkiin,NA,0.86,81-98 (-17),13,57%,0.57,31%,2,https://siege.gg/players/2866-dov2hkiin
SOUZAA,NA,0.86,22-31 (-9),4,48%,0.59,16%,0,https://siege.gg/players/3030-souzaa
CADENT,NA,0.86,103-135 (-32),16,61%,0.55,27%,1,https://siege.gg/players/3167-cadent
MOLVER,NA,0.86,39-47 (-8),6,56%,0.60,27%,0,https://siege.gg/players/3880-molver
MajorKi,NA,0.86,56-73 (-17),10,54%,0.60,21%,3,https://siege.gg/players/3984-major
KarTy,NA,0.86,78-98 (-20),12,58%,0.58,26%,3,https://siege.gg/players/4004-karty
Canadian,NA,0.85,163-242 (-79),31,63%,0.47,30%,15,https://siege.gg/players/49-canadian
SpiriTz,NA,0.85,26-35 (-9),4,60%,0.54,27%,3,https://siege.gg/players/1995-spiritz
kondz,NA,0.85,149-200 (-51),26,58%,0.54,27%,9,https://siege.gg/players/2278-kondzz
CTZN,NA,0.84,51-67 (-16),9,63%,0.55,27%,0,https://siege.gg/players/357-ctzn
LINKOO,NA,0.84,160-210 (-50),26,57%,0.59,23%,7,https://siege.gg/players/2422-linkoo
BJL,NA,0.84,33-59 (-26),6,68%,0.44,21%,6,https://siege.gg/players/3456-bjl
AREZ7,NA,0.84,19-26 (-7),4,52%,0.56,23%,0,https://siege.gg/players/3702-arez7
Franklin,NA,0.84,54-84 (-30),9,65%,0.48,25%,9,https://siege.gg/players/3750-franlin
HAXZAO,NA,0.84,31-37 (-6),4,59%,0.70,15%,0,https://siege.gg/players/3875-haxzao
HANNI,NA,0.84,23-33 (-10),3,50%,0.64,8%,1,https://siege.gg/players/3934-hanni
Eddy,NA,0.83,38-46 (-8),6,54%,0.64,22%,0,https://siege.gg/players/2830-eddy
MR6OTLAW,NA,0.83,108-136 (-28),15,50%,0.67,16%,1,https://siege.gg/players/3045-mr6otlaw
TOASTER,NA,0.83,15-20 (-5),2,56%,0.60,20%,1,https://siege.gg/players/3764-toaster
KAIINX7,NA,0.83,44-56 (-12),6,52%,0.68,13%,0,https://siege.gg/players/3797-kaiinx7
EVAN,NA,0.83,84-137 (-53),17,62%,0.44,28%,20,https://siege.gg/players/3803-evan
HELLAMOB,NA,0.83,89-121 (-32),16,58%,0.55,25%,4,https://siege.gg/players/3954-hellamob
Souffle,NA,0.82,62-85 (-23),11,59%,0.56,22%,0,https://siege.gg/players/1986-souffle
RYCE,NA,0.82,66-115 (-49),15,63%,0.38,33%,19,https://siege.gg/players/2107-ryce
JOEGOR,NA,0.82,68-86 (-18),11,51%,0.62,21%,3,https://siege.gg/players/3612-joegor
RAWA,NA,0.82,58-77 (-19),9,54%,0.56,25%,2,https://siege.gg/players/3819-rawa
BEUSTER,NA,0.82,32-51 (-19),5,61%,0.48,23%,6,https://siege.gg/players/3839-beuster
RWZ9,NA,0.82,25-35 (-10),4,59%,0.68,5%,0,https://siege.gg/players/3892-rwz9
Rioter,NA,0.82,48-72 (-24),10,61%,0.48,28%,8,https://siege.gg/players/4012-rioter
Yoggah,NA,0.8,111-157 (-46),18,55%,0.55,22%,4,https://siege.gg/players/348-yoggah
PALADIIN,NA,0.8,23-33 (-10),4,48%,0.62,10%,1,https://siege.gg/players/3032-paladiin
KY,NA,0.8,54-76 (-22),10,56%,0.58,18%,0,https://siege.gg/players/3987-ky
IONZ,NA,0.79,44-73 (-29),8,63%,0.49,18%,1,https://siege.gg/players/3757-ionz
R4UL,NA,0.79,34-48 (-14),5,54%,0.56,21%,1,https://siege.gg/players/3882-r4ul
STOAXY,NA,0.79,33-46 (-13),5,52%,0.56,22%,0,https://siege.gg/players/3908-stoaxy
P4,NA,0.78,39-64 (-25),9,57%,0.45,26%,4,https://siege.gg/players/979-p4
JONAXYZ,NA,0.78,37-51 (-14),5,50%,0.61,16%,0,https://siege.gg/players/3776-jonaxyz
VALEN,NA,0.78,29-46 (-17),5,57%,0.49,22%,2,https://siege.gg/players/3913-valen
MARECKX,NA,0.78,18-28 (-10),4,57%,0.43,33%,0,https://siege.gg/players/3971-mareckx
KIRsy,NA,0.78,26-37 (-11),5,44%,0.60,13%,1,https://siege.gg/players/3977-kirsay
nesk,NA,0.77,11-17 (-6),2,52%,0.58,10%,0,https://siege.gg/players/97-nesk
NERF,NA,0.77,25-44 (-19),5,53%,0.37,34%,9,https://siege.gg/players/3182-nerf
V11,NA,0.77,24-48 (-24),5,60%,0.39,21%,8,https://siege.gg/players/3778-v11
AGMOLI,NA,0.77,34-61 (-27),7,60%,0.43,23%,3,https://siege.gg/players/3939-agmoli
IT,NA,0.77,31-46 (-15),6,56%,0.62,8%,1,https://siege.gg/players/3975-it
ion,NA,0.76,91-131 (-40),15,46%,0.55,20%,0,https://siege.gg/players/130-ion
Miracle,NA,0.76,78-124 (-46),15,54%,0.48,23%,3,https://siege.gg/players/868-miracle
Pacbull,NA,0.76,21-32 (-11),4,57%,0.50,23%,0,https://siege.gg/players/1707-pacbull
MILANO,NA,0.76,42-69 (-27),7,58%,0.49,19%,4,https://siege.gg/players/1861-milano
SKEPTIC,NA,0.76,69-121 (-52),16,57%,0.42,27%,9,https://siege.gg/players/2304-skeptic
INRYO,NA,0.76,6-12 (-6),2,62%,0.38,25%,1,https://siege.gg/players/2324-inryo
Stemp,NA,0.76,79-117 (-38),13,50%,0.57,15%,3,https://siege.gg/players/2783-stemp
DRKZINN,NA,0.76,61-94 (-33),11,56%,0.52,19%,1,https://siege.gg/players/3774-drkzinn
Dominic,NA,0.76,55-78 (-23),10,53%,0.59,16%,2,https://siege.gg/players/3985-dominic
J1ahao,NA,0.76,54-76 (-22),10,55%,0.58,18%,0,https://siege.gg/players/3986-j1ahao
coted,NA,0.75,56-93 (-37),11,58%,0.48,20%,3,https://siege.gg/players/2516-coted
GWZH,NA,0.75,21-33 (-12),4,57%,0.47,26%,0,https://siege.gg/players/3345-gwzh
LENDA,NA,0.74,30-50 (-20),6,56%,0.47,21%,0,https://siege.gg/players/1390-lenda
Flastry,NA,0.74,21-32 (-11),4,53%,0.47,28%,0,https://siege.gg/players/2650-flastry
KRONK,NA,0.74,20-28 (-8),3,47%,0.56,22%,0,https://siege.gg/players/3473-kronk
CENTIR,NA,0.74,31-47 (-16),6,49%,0.53,20%,2,https://siege.gg/players/3480-centir
GUIZI,NA,0.74,10-18 (-8),2,63%,0.45,18%,0,https://siege.gg/players/3700-guizi
RASH,NA,0.74,56-90 (-34),11,54%,0.48,23%,4,https://siege.gg/players/3772-rash
FOCAL,NA,0.73,29-47 (-18),6,54%,0.49,20%,0,https://siege.gg/players/3022-focal
RAZAH,NA,0.73,9-14 (-5),2,52%,0.47,26%,0,https://siege.gg/players/3518-razah
Hauva,NA,0.73,36-74 (-38),9,57%,0.38,21%,6,https://siege.gg/players/3732-hauva
Relaes,NA,0.73,46-68 (-22),8,52%,0.56,17%,0,https://siege.gg/players/3855-relaes
KAMIKAZE,NA,0.72,8-16 (-8),2,57%,0.42,15%,1,https://siege.gg/players/93-kamikaze
XROYALE,NA,0.72,18-33 (-15),4,55%,0.40,26%,1,https://siege.gg/players/3346-xroyale
JULIANOBORGES,NA,0.72,15-25 (-10),4,50%,0.50,16%,0,https://siege.gg/players/3783-julianoborges
COXAH,NA,0.72,6-9 (-3),2,50%,0.60,10%,0,https://siege.gg/players/3893-coxah
GAVRUNNIN,NA,0.72,12-18 (-6),2,47%,0.52,21%,0,https://siege.gg/players/3926-gavrunnin
Shed,NA,0.7,21-42 (-21),5,62%,0.39,22%,0,https://siege.gg/players/3098-shedpog
FERRAZ,NA,0.7,20-35 (-15),4,52%,0.48,16%,1,https://siege.gg/players/3887-ferraz
NARUSAS,NA,0.7,19-32 (-13),4,48%,0.51,13%,1,https://siege.gg/players/3891-narusas
WZHEKA,NA,0.7,30-47 (-17),6,49%,0.55,14%,0,https://siege.gg/players/3961-wzheka
KIIOXZ,NA,0.7,27-45 (-18),6,47%,0.49,18%,1,https://siege.gg/players/3962-kiioxz
LULI,NA,0.69,16-30 (-14),4,54%,0.38,28%,0,https://siege.gg/players/3024-luli
MZJIIN,NA,0.68,31-49 (-18),6,43%,0.56,10%,0,https://siege.gg/players/3960-mzjiin
IO0MagNETic,NA,0.67,3-5 (-2),1,44%,0.33,44%,0,https://siege.gg/players/3988-io0magnetic
GOOSENA,NA,0.64,27-47 (-20),5,42%,0.46,20%,0,https://siege.gg/players/3911-goosena
ANNIKA,NA,0.62,40-84 (-44),9,42%,0.38,20%,2,https://siege.gg/players/3674-annika
Fishoguy,NA,0.61,29-68 (-39),8,48%,0.35,17%,2,https://siege.gg/players/547-fishoguy
SIRILOID,NA,0.61,12-30 (-18),4,47%,0.29,28%,0,https://siege.gg/players/3968-siriloid
Miracle,NA,0.61,17-31 (-14),4,44%,0.47,13%,0,https://siege.gg/players/3978-miracle
SWITY,NA,0.58,16-34 (-18),4,42%,0.40,15%,1,https://siege.gg/players/3889-swity
Oblivionis,NA,0.58,33-73 (-40),9,50%,0.39,13%,0,https://siege.gg/players/3983-oblivionis
MIGHTFR,NA,0.57,25-51 (-26),6,38%,0.45,7%,1,https://siege.gg/players/3958-mightfr
ZEPHIR,NA,0.55,6-15 (-9),2,35%,0.35,11%,1,https://siege.gg/players/20-zephir
EXIGE,NA,0.55,7-20 (-13),2,48%,0.28,20%,1,https://siege.gg/players/3485-exige
YXSHIRAU,NA,0.55,16-34 (-18),4,44%,0.42,10%,1,https://siege.gg/players/3959-yxshirau
DUDUCRVG,NA,0.49,15-36 (-21),4,40%,0.38,10%,0,https://siege.gg/players/3794-duducrvg
Chichoo,NA,0.47,17-38 (-21),5,28%,0.40,9%,0,https://siege.gg/players/3974-chichoo
AMERICANOWTF,NA,0.46,9-31 (-22),4,37%,0.24,16%,1,https://siege.gg/players/3890-americanowtf
TYSI,NA,0.42,4-15 (-11),2,37%,0.25,6%,0,https://siege.gg/players/3762-tysi
FROZEN,NA,0.41,4-15 (-11),2,31%,0.25,6%,0,https://siege.gg/players/1818-frozen
NEONLIGHT,NA,0.38,7-22 (-15),2,30%,0.30,4%,0,https://siege.gg/players/3927-neonlight
SOS,NA,0.3,11-46 (-35),6,26%,0.22,8%,0,https://siege.gg/players/3976-sos
Sitto,NA,0.2,5-29 (-24),4,24%,0.17,0%,0,https://siege.gg/players/3973-sitto
Direction,EU,1.44,94-42 (+52),8,80%,1.08,51%,1,https://siege.gg/players/2788-direction
VEXISS,EU,1.43,47-20 (+27),4,76%,1.12,52%,0,https://siege.gg/players/3970-vexiss
Aiden,EU,1.34,127-73 (+54),12,74%,1.03,40%,3,https://siege.gg/players/3749-aiden
DiasLucas,EU,1.29,78-43 (+35),8,81%,0.86,52%,0,https://siege.gg/players/2191-diaslucas
GUTTERO,EU,1.29,25-16 (+9),2,76%,1.00,36%,0,https://siege.gg/players/3957-guttero
txonly,EU,1.28,104-66 (+38),10,76%,0.96,38%,2,https://siege.gg/players/3873-txonly
JOWKKAEBI,EU,1.26,44-29 (+15),4,69%,1.05,30%,0,https://siege.gg/players/3250-jowkkaebi
HASAQUI,EU,1.26,118-84 (+34),12,71%,0.98,30%,0,https://siege.gg/players/3876-hasaqui
OnJuly,EU,1.24,76-47 (+29),8,73%,0.87,45%,1,https://siege.gg/players/2791-onjuly
fxrias,EU,1.24,162-110 (+52),15,68%,1.02,30%,1,https://siege.gg/players/3036-fxrias
MoonL1ght,EU,1.24,90-60 (+30),9,70%,0.94,37%,0,https://siege.gg/players/3866-moonl1ght
YaaaaZ,EU,1.24,79-50 (+29),9,77%,0.82,47%,0,https://siege.gg/players/3869-yaz
Rival,EU,1.22,83-55 (+28),8,77%,0.89,40%,0,https://siege.gg/players/3471-rival
POZO,EU,1.22,144-99 (+45),14,72%,0.91,37%,0,https://siege.gg/players/3832-pozo
ARK,EU,1.22,89-63 (+26),7,65%,1.03,26%,3,https://siege.gg/players/3901-ark
Romeo,EU,1.21,71-49 (+22),6,70%,1.00,30%,0,https://siege.gg/players/2781-mrzll
Snake,EU,1.21,87-59 (+28),8,69%,0.94,36%,0,https://siege.gg/players/2984-snake
Woogiman,EU,1.2,107-83 (+24),11,74%,0.91,29%,2,https://siege.gg/players/2515-woogiman
BUMPY,EU,1.2,40-31 (+9),4,67%,1.00,22%,1,https://siege.gg/players/3780-bumpy
DRILLZ,EU,1.2,64-46 (+18),5,64%,0.96,31%,0,https://siege.gg/players/3813-drillz
Legacy,EU,1.19,300-225 (+75),30,70%,0.87,34%,8,https://siege.gg/players/3527-legacy
Ambi,EU,1.18,317-242 (+75),31,69%,0.92,30%,9,https://siege.gg/players/3498-ambi
Creedz,EU,1.18,86-67 (+19),9,70%,0.88,31%,1,https://siege.gg/players/3499-creedz
PYROXZ,EU,1.18,171-127 (+44),16,68%,0.92,31%,2,https://siege.gg/players/3603-pyroxz
dan,EU,1.17,98-68 (+30),10,68%,0.90,37%,0,https://siege.gg/players/358-dan
Paluh,EU,1.17,368-273 (+95),39,68%,0.82,39%,3,https://siege.gg/players/680-paluh
EXER,EU,1.17,22-18 (+4),2,64%,0.88,28%,2,https://siege.gg/players/3496-exer
CRAZY,EU,1.16,41-31 (+10),4,68%,0.91,31%,1,https://siege.gg/players/1250-crazy
IVAN,EU,1.16,169-126 (+43),16,63%,0.91,32%,1,https://siege.gg/players/3210-ivan
Mcie,EU,1.16,78-62 (+16),9,75%,0.81,35%,3,https://siege.gg/players/3500-mcie
Robby,EU,1.16,73-57 (+16),9,67%,0.84,34%,2,https://siege.gg/players/3504-robby
TWEEDY,EU,1.16,52-42 (+10),5,69%,0.88,28%,1,https://siege.gg/players/3916-tweedy
Noa,EU,1.15,357-277 (+80),36,66%,0.87,32%,14,https://siege.gg/players/2895-noaurz
Stompn,EU,1.15,210-161 (+49),22,68%,0.84,35%,5,https://siege.gg/players/3752-stompn
Ra3LGuN,EU,1.15,69-55 (+14),9,76%,0.72,42%,7,https://siege.gg/players/3867-ra3lgun
ALAGARTE,EU,1.15,75-60 (+15),8,72%,0.86,31%,0,https://siege.gg/players/3877-alagarte
Gaveni,EU,1.14,257-212 (+45),26,70%,0.86,29%,5,https://siege.gg/players/3108-gaveni
GHOSTRIDDIK,EU,1.14,144-114 (+30),15,64%,0.87,30%,2,https://siege.gg/players/3807-ghostriddik
rockstarKa,EU,1.14,81-59 (+22),10,65%,0.75,45%,5,https://siege.gg/players/3871-ka
Shaiiko,EU,1.13,280-216 (+64),30,66%,0.88,32%,3,https://siege.gg/players/308-shaiiko
Handyy,EU,1.13,362-272 (+90),37,64%,0.89,33%,6,https://siege.gg/players/2822-handy
SELIMSHADY,EU,1.13,82-64 (+18),9,68%,0.85,33%,1,https://siege.gg/players/3946-selimshady
Future,EU,1.13,89-67 (+22),10,63%,0.89,33%,4,https://siege.gg/players/4008-future
soulz,EU,1.12,312-241 (+71),37,68%,0.77,40%,5,https://siege.gg/players/1386-soulz1
Kheyze,EU,1.12,283-220 (+63),29,64%,0.87,32%,1,https://siege.gg/players/2255-kheyze
Freq,EU,1.12,73-60 (+13),9,68%,0.84,31%,1,https://siege.gg/players/2383-notfreq
Gruby,EU,1.12,309-251 (+58),34,65%,0.86,30%,3,https://siege.gg/players/2688-gruby
Songla,EU,1.12,101-82 (+19),11,65%,0.90,26%,0,https://siege.gg/players/3272-songla
epic,EU,1.12,144-111 (+33),15,67%,0.83,35%,1,https://siege.gg/players/3741-epic
SHIFT.,EU,1.12,84-70 (+14),9,68%,0.82,32%,8,https://siege.gg/players/3820-shift
AKIREX,EU,1.12,56-47 (+9),5,70%,0.92,22%,1,https://siege.gg/players/3884-akirex
SHOXL,EU,1.12,76-62 (+14),9,66%,0.79,35%,2,https://siege.gg/players/3947-shoxl
Maia,EU,1.11,93-78 (+15),10,65%,0.85,29%,1,https://siege.gg/players/2276-maia
Reeps96,EU,1.11,145-110 (+35),16,62%,0.84,36%,2,https://siege.gg/players/2790-reeps96
RQNKR,EU,1.11,157-129 (+28),17,65%,0.82,32%,3,https://siege.gg/players/3510-rqnkr
Lyda,EU,1.11,83-66 (+17),10,67%,0.77,38%,6,https://siege.gg/players/3872-lyda
Lian,EU,1.11,105-91 (+14),12,65%,0.74,35%,7,https://siege.gg/players/3980-lian
VITAKING,EU,1.1,303-260 (+43),37,67%,0.75,35%,17,https://siege.gg/players/2323-vitaking
jume,EU,1.1,343-288 (+55),37,66%,0.83,30%,5,https://siege.gg/players/2381-jume
peres,EU,1.1,126-102 (+24),13,65%,0.89,27%,2,https://siege.gg/players/2654-peres
volpz,EU,1.1,333-274 (+59),35,65%,0.81,33%,10,https://siege.gg/players/2667-volpz
AZIAN,EU,1.1,147-121 (+26),15,64%,0.85,30%,1,https://siege.gg/players/3104-azian
Guto,EU,1.1,119-100 (+19),13,65%,0.84,29%,0,https://siege.gg/players/3131-guto
KIRU,EU,1.1,98-79 (+19),9,65%,0.87,30%,1,https://siege.gg/players/3459-kiru
ROTHERMEL,EU,1.1,34-31 (+3),3,66%,0.94,13%,0,https://siege.gg/players/3929-rothermel
BEAZR,EU,1.1,12-11 (+1),2,68%,0.63,42%,1,https://siege.gg/players/3932-beazr
GLOCK,EU,1.1,68-58 (+10),7,62%,0.85,27%,1,https://siege.gg/players/3937-glock
Arcox,EU,1.1,51-44 (+7),6,69%,0.74,36%,2,https://siege.gg/players/3993-arcox
bottomLove,EU,1.1,59-48 (+11),8,73%,0.68,44%,5,https://siege.gg/players/4006-bottomlove
Gunnar,EU,1.09,236-203 (+33),26,67%,0.79,32%,6,https://siege.gg/players/2393-gunnar
Solotov,EU,1.09,284-240 (+44),32,66%,0.87,26%,1,https://siege.gg/players/2623-solotov
Hashasky,EU,1.09,110-94 (+16),13,66%,0.78,33%,0,https://siege.gg/players/2784-hashaky
Hovenherst,EU,1.09,135-111 (+24),16,66%,0.78,35%,1,https://siege.gg/players/2924-hovenherst
DINIZ,EU,1.09,31-30 (+1),4,73%,0.74,28%,3,https://siege.gg/players/3197-diniz
GODVILLE,EU,1.09,74-61 (+13),8,62%,0.82,32%,1,https://siege.gg/players/3451-godville
NIKKES,EU,1.09,114-93 (+21),12,65%,0.82,33%,2,https://siege.gg/players/3860-nikkes
SOLO.,EU,1.09,90-73 (+17),9,65%,0.80,35%,3,https://siege.gg/players/3861-solo
DNAMITE,EU,1.09,86-69 (+17),9,66%,0.83,33%,0,https://siege.gg/players/3963-dnamite
SDGundam,EU,1.09,78-71 (+7),10,69%,0.78,29%,0,https://siege.gg/players/4009-owo
BlaZ,EU,1.08,192-167 (+25),23,66%,0.77,32%,12,https://siege.gg/players/366-blaz
Deapek,EU,1.08,72-62 (+10),9,64%,0.77,34%,3,https://siege.gg/players/467-deapek
Benjamaster,EU,1.08,247-202 (+45),28,64%,0.80,34%,3,https://siege.gg/players/1607-benjamaster
Gotti,EU,1.08,81-65 (+16),10,66%,0.75,39%,1,https://siege.gg/players/2518-gotti
Nayqo,EU,1.08,67-74 (-7),10,69%,0.61,32%,12,https://siege.gg/players/3397-nayqo
Bae,EU,1.08,263-225 (+38),28,66%,0.80,31%,1,https://siege.gg/players/3411-bae
ZONKEY,EU,1.08,62-54 (+8),6,64%,0.83,28%,1,https://siege.gg/players/3463-zonkey
MIKEW,EU,1.08,227-196 (+31),26,70%,0.78,32%,3,https://siege.gg/players/3465-mikew
LUNAR,EU,1.08,50-45 (+5),5,71%,0.85,23%,0,https://siege.gg/players/3482-lunar
Sarks,EU,1.08,38-32 (+6),4,59%,0.90,23%,0,https://siege.gg/players/3708-sarks
AlxPrs,EU,1.08,143-132 (+11),15,67%,0.83,23%,0,https://siege.gg/players/3742-alxprs
LIKE,EU,1.08,90-75 (+15),11,64%,0.80,33%,5,https://siege.gg/players/3999-like
Kanzen,EU,1.07,252-222 (+30),28,66%,0.77,32%,6,https://siege.gg/players/1805-kanzenkyari
J9O,EU,1.07,273-235 (+38),33,69%,0.74,36%,1,https://siege.gg/players/1810-j9o
mitrix,EU,1.07,156-136 (+20),18,67%,0.80,30%,4,https://siege.gg/players/2782-mitrix
ICAH,EU,1.07,68-58 (+10),8,70%,0.78,33%,2,https://siege.gg/players/2786-icah
Nuers,EU,1.07,299-255 (+44),33,67%,0.81,30%,1,https://siege.gg/players/2935-nuers
Leadr,EU,1.07,124-110 (+14),18,71%,0.64,43%,11,https://siege.gg/players/3156-leadr
Ashn,EU,1.07,266-239 (+27),30,68%,0.79,28%,4,https://siege.gg/players/3258-ashn
Terd,EU,1.07,129-109 (+20),16,65%,0.75,36%,1,https://siege.gg/players/3277-terdsta
